Fecha,Semana,Patron,Polar,Categoria_polar,Ecuatorial,Categoria_ecuatorial,Peso,Categoria_peso
23/01/2021,3,Lula,8.49,Medio,6.07,Medio,163.907,Medio
23/01/2021,3,Lula,6.65,Bajo,5.42,Bajo,100.728,Bajo
23/01/2021,3,Lula,7.02,Bajo,5.75,Medio,119.242,Bajo
23/01/2021,3,Lula,7.65,Medio,5.72,Medio,130.391,Medio
23/01/2021,3,Lula,6.68,Bajo,5.78,Medio,114.004,Bajo
23/01/2021,3,Lula,8.8,Medio,6.2,Medio,177.623,Medio
23/01/2021,3,Lula,7.83,Medio,5.85,Medio,139.453,Medio
23/01/2021,3,Zutano,8.9,Medio,6.1,Medio,175.164,Medio
23/01/2021,3,Zutano,7.1,Bajo,5.8,Medio,122.692,Bajo
23/01/2021,3,Zutano,7.1,Bajo,5.2,Bajo,100.898,Bajo
23/01/2021,3,Zutano,6.9,Bajo,5.5,Medio,107.851,Bajo
23/01/2021,3,Zutano,5.6,Bajo,4.9,Bajo,69.212,Bajo
23/01/2021,3,Zutano,6.7,Bajo,5.2,Bajo,94.248,Bajo
23/01/2021,3,Zutano,6.1,Bajo,5.3,Bajo,87.895,Bajo
23/01/2021,3,Zutano,7,Bajo,5.5,Medio,109.637,Bajo
23/01/2021,3,Zutano,6.7,Bajo,5.6,Medio,107.851,Bajo
23/01/2021,3,Zutano,6.1,Bajo,5.1,Bajo,81.831,Bajo
23/01/2021,3,Zutano,7.5,Medio,5.8,Medio,130.593,Medio
23/01/2021,3,Zutano,7.8,Medio,5.8,Medio,136.734,Medio
23/01/2021,3,Zutano,7.5,Medio,5.3,Bajo,111.443,Bajo
23/01/2021,3,Zutano,7.6,Medio,5.8,Medio,132.619,Medio
23/01/2021,3,Zutano,7.5,Medio,5.9,Medio,134.666,Medio
23/01/2021,3,Zutano,9.4,Alto,6.1,Medio,187.688,Medio
23/01/2021,3,Zutano,7.8,Medio,6.2,Medio,154.037,Medio
23/01/2021,3,Zutano,7.8,Medio,6.2,Medio,154.037,Medio
23/01/2021,3,Zutano,6.3,Bajo,5.1,Bajo,84.827,Bajo
23/01/2021,3,Zutano,7.9,Medio,6,Medio,147.388,Medio
23/01/2021,3,Zutano,7.2,Bajo,5.3,Bajo,106.084,Bajo
23/01/2021,3,Zutano,6.5,Bajo,5.3,Bajo,94.248,Bajo
23/01/2021,3,Zutano,7,Bajo,5.5,Medio,109.637,Bajo
23/01/2021,3,Zutano,5.3,Bajo,4.3,Bajo,51.162,Bajo
23/01/2021,3,Zutano,6.2,Bajo,5.1,Bajo,83.320,Bajo
23/01/2021,3,Zutano,6.9,Bajo,5.3,Bajo,100.898,Bajo
23/01/2021,3,Zutano,5.8,Bajo,5,Bajo,74.648,Bajo
23/01/2021,3,Zutano,6.5,Bajo,5.2,Bajo,91.035,Bajo
23/01/2021,3,Zutano,6.1,Bajo,5.2,Bajo,84.827,Bajo
23/01/2021,3,Zutano,6.8,Bajo,5.1,Bajo,92.632,Bajo
23/01/2021,3,Zutano,6.4,Bajo,5.3,Bajo,92.632,Bajo
23/01/2021,3,Zutano,5.8,Bajo,5,Bajo,74.648,Bajo
23/01/2021,3,Zutano,5.6,Bajo,4,Bajo,47.974,Bajo
23/01/2021,3,Zutano,7,Bajo,5,Bajo,92.632,Bajo
23/01/2021,3,Zutano,5.7,Bajo,4.6,Bajo,62.794,Bajo
23/01/2021,3,Zutano,4.6,Bajo,4,Bajo,38.301,Bajo
23/01/2021,3,Zutano,5.9,Bajo,4.6,Bajo,65.312,Bajo
23/01/2021,3,Zutano,7,Bajo,5.9,Medio,124.637,Bajo
23/01/2021,3,Zutano,5.9,Bajo,4.8,Bajo,70.546,Bajo
23/01/2021,3,Zutano,7.2,Bajo,6.3,Medio,145.215,Medio
23/01/2021,3,Zutano,6,Bajo,4.9,Bajo,74.648,Bajo
23/01/2021,3,Zutano,5.6,Bajo,5,Bajo,71.896,Bajo
23/01/2021,3,Zutano,6.5,Bajo,5,Bajo,84.827,Bajo
23/01/2021,3,Zutano,6.5,Bajo,5.8,Medio,111.443,Bajo
23/01/2021,3,Zutano,6.3,Bajo,5.5,Medio,97.536,Bajo
23/01/2021,3,Zutano,7.5,Medio,5.9,Medio,134.666,Medio
23/01/2021,3,Zutano,6.9,Bajo,5.9,Medio,122.692,Bajo
23/01/2021,3,Zutano,7.7,Medio,6.3,Medio,156.296,Medio
23/01/2021,3,Zutano,8.7,Medio,6.6,Medio,195.479,Medio
23/01/2021,3,Zutano,6.8,Bajo,5.9,Medio,120.767,Bajo
23/01/2021,3,Zutano,5.5,Bajo,4.7,Bajo,62.794,Bajo
23/01/2021,3,Zutano,6.8,Bajo,5.2,Bajo,95.883,Bajo
23/01/2021,3,Zutano,6.6,Bajo,4.9,Bajo,83.320,Bajo
23/01/2021,3,Zutano,5.9,Bajo,5,Bajo,76.050,Bajo
23/01/2021,3,Zutano,8.4,Medio,6,Medio,158.577,Medio
23/01/2021,3,Zutano,5.9,Bajo,4.6,Bajo,65.312,Bajo
23/01/2021,3,Zutano,6.6,Bajo,5.6,Medio,106.084,Bajo
23/01/2021,3,Zutano,7.2,Bajo,5.9,Medio,128.587,Medio
23/01/2021,3,Zutano,9.1,Medio,6.5,Medio,200.790,Medio
23/01/2021,3,Zutano,6,Bajo,4.9,Bajo,74.648,Bajo
23/01/2021,3,Zutano,4.5,Bajo,3.9,Bajo,35.674,Bajo
23/01/2021,3,Zutano,7,Bajo,5,Bajo,92.632,Bajo
23/01/2021,3,Zutano,6.8,Bajo,4.6,Bajo,77.469,Bajo
23/01/2021,3,Zutano,7.1,Bajo,5.9,Medio,126.602,Medio
23/01/2021,3,Zutano,6.6,Bajo,5.4,Bajo,99.208,Bajo
23/01/2021,3,Zutano,7.5,Medio,5.6,Medio,122.692,Bajo
23/01/2021,3,Zutano,6.9,Bajo,5.4,Bajo,104.336,Bajo
23/01/2021,3,Zutano,7,Bajo,5.5,Medio,109.637,Bajo
23/01/2021,3,Zutano,6.8,Bajo,5.3,Bajo,99.208,Bajo
23/01/2021,3,Zutano,6.3,Bajo,5.2,Bajo,87.895,Bajo
23/01/2021,3,Zutano,6.7,Bajo,5.4,Bajo,100.898,Bajo
23/01/2021,3,Zutano,6.5,Bajo,5.3,Bajo,94.248,Bajo
23/01/2021,3,Zutano,6.6,Bajo,5.4,Bajo,99.208,Bajo
23/01/2021,3,Zutano,6.7,Bajo,5.6,Medio,107.851,Bajo
23/01/2021,3,Zutano,5.2,Bajo,4.8,Bajo,61.559,Bajo
23/01/2021,3,Zutano,5.8,Bajo,4.8,Bajo,69.212,Bajo
23/01/2021,3,Zutano,6.6,Bajo,5.2,Bajo,92.632,Bajo
23/01/2021,3,Zutano,6.8,Bajo,5.8,Medio,116.978,Bajo
23/01/2021,3,Zutano,8.1,Medio,6.3,Medio,165.553,Medio
23/01/2021,3,Zutano,7.6,Medio,6.2,Medio,149.583,Medio
23/01/2021,3,Zutano,7.5,Medio,5.8,Medio,130.593,Medio
23/01/2021,3,Zutano,8.6,Medio,6,Medio,163.205,Medio
23/01/2021,3,Zutano,9.2,Medio,6.4,Medio,198.123,Medio
23/01/2021,3,Zutano,7,Bajo,5.8,Medio,120.767,Bajo
23/01/2021,3,Zutano,7,Bajo,5.3,Bajo,102.608,Bajo
23/01/2021,3,Zutano,7,Bajo,5,Bajo,92.632,Bajo
23/01/2021,3,Zutano,7.1,Bajo,5.4,Bajo,107.851,Bajo
23/01/2021,3,Zutano,7.4,Bajo,5.7,Medio,124.637,Bajo
23/01/2021,3,Zutano,6.4,Bajo,5.5,Medio,99.208,Bajo
23/01/2021,3,Zutano,6.4,Bajo,5.2,Bajo,89.456,Bajo
23/01/2021,3,Zutano,6.1,Bajo,5.1,Bajo,81.831,Bajo
23/01/2021,3,Zutano,8,Medio,6,Medio,149.583,Medio
23/01/2021,3,Zutano,7.4,Bajo,5.7,Medio,124.637,Bajo
23/01/2021,3,Zutano,7.3,Bajo,5.8,Medio,126.602,Medio
23/01/2021,3,Zutano,6.9,Bajo,5.1,Bajo,94.248,Bajo
23/01/2021,3,Zutano,6.8,Bajo,5.7,Medio,113.269,Bajo
23/01/2021,3,Zutano,9.1,Medio,6.7,Medio,211.696,Medio
23/01/2021,3,Zutano,5.6,Bajo,4.7,Bajo,64.044,Bajo
23/01/2021,3,Zutano,7.8,Medio,5.7,Medio,132.619,Medio
23/01/2021,3,Zutano,6,Bajo,4.9,Bajo,74.648,Bajo
22/01/2021,3,Antillano,6.7,Bajo,4.8,Bajo,81.831,Bajo
22/01/2021,3,Antillano,7.18,Bajo,5.23,Bajo,103.297,Bajo
22/01/2021,3,Antillano,5.88,Bajo,4.76,Bajo,69.212,Bajo
22/01/2021,3,Antillano,7.15,Bajo,5.52,Medio,113.085,Bajo
22/01/2021,3,Antillano,8.68,Medio,5.88,Medio,159.496,Medio
22/01/2021,3,Antillano,7.31,Bajo,4.9,Bajo,94.411,Bajo
22/01/2021,3,Antillano,6.95,Bajo,5,Bajo,91.831,Bajo
22/01/2021,3,Antillano,7.42,Bajo,5.22,Bajo,107.142,Bajo
22/01/2021,3,Antillano,6.5,Bajo,4.65,Bajo,74.648,Bajo
22/01/2021,3,Antillano,6.75,Bajo,5.15,Bajo,93.438,Bajo
22/01/2021,3,Antillano,5.95,Bajo,5.38,Bajo,88.050,Bajo
22/01/2021,3,Antillano,5.85,Bajo,5,Bajo,75.347,Bajo
22/01/2021,3,Antillano,6.5,Bajo,4.95,Bajo,83.320,Bajo
22/01/2021,3,Antillano,6.62,Bajo,5.05,Bajo,88.205,Bajo
22/01/2021,3,Antillano,6.4,Bajo,5.05,Bajo,84.827,Bajo
22/01/2021,3,Antillano,6.15,Bajo,5.5,Medio,95.063,Bajo
22/01/2021,3,Antillano,6.2,Bajo,5.05,Bajo,81.831,Bajo
22/01/2021,3,Antillano,5.43,Bajo,5.13,Bajo,73.126,Bajo
22/01/2021,3,Antillano,6.25,Bajo,5.57,Medio,99.040,Bajo
22/01/2021,3,Antillano,4.62,Bajo,4.25,Bajo,43.151,Bajo
22/01/2021,3,Antillano,5.95,Bajo,5,Bajo,76.757,Bajo
22/01/2021,3,Antillano,6.8,Bajo,5.54,Medio,107.496,Bajo
22/01/2021,3,Antillano,6.24,Bajo,5,Bajo,80.946,Bajo
22/01/2021,3,Antillano,5.64,Bajo,4.85,Bajo,68.420,Bajo
22/01/2021,3,Antillano,5.68,Bajo,4.55,Bajo,61.314,Bajo
22/01/2021,3,Antillano,4.9,Bajo,4.6,Bajo,53.364,Bajo
22/01/2021,3,Antillano,6.04,Bajo,5.2,Bajo,83.921,Bajo
22/01/2021,3,Antillano,5.44,Bajo,4.85,Bajo,65.823,Bajo
22/01/2021,3,Antillano,6.08,Bajo,4.81,Bajo,73.264,Bajo
22/01/2021,3,Antillano,5.49,Bajo,4.64,Bajo,61.192,Bajo
22/01/2021,3,Antillano,7.75,Medio,5.1,Bajo,108.742,Bajo
22/01/2021,3,Antillano,7.58,Medio,5.38,Bajo,115.857,Bajo
22/01/2021,3,Antillano,6.58,Bajo,4.85,Bajo,81.535,Bajo
22/01/2021,3,Antillano,7.81,Medio,5.5,Medio,124.832,Bajo
22/01/2021,3,Antillano,7.25,Bajo,5.1,Bajo,100.051,Bajo
22/01/2021,3,Antillano,6.6,Bajo,5.24,Bajo,93.924,Bajo
22/01/2021,3,Antillano,5.92,Bajo,4.78,Bajo,70.278,Bajo
22/01/2021,3,Antillano,6.13,Bajo,4.55,Bajo,66.983,Bajo
22/01/2021,3,Antillano,6.32,Bajo,4.95,Bajo,80.652,Bajo
22/01/2021,3,Antillano,7.18,Bajo,5.52,Medio,113.636,Bajo
22/01/2021,3,Antillano,6.74,Bajo,5,Bajo,88.517,Bajo
22/01/2021,3,Antillano,8.46,Medio,5.43,Bajo,135.078,Medio
22/01/2021,3,Antillano,6.96,Bajo,5,Bajo,91.991,Bajo
22/01/2021,3,Antillano,6.25,Bajo,5.28,Bajo,89.613,Bajo
22/01/2021,3,Antillano,6.73,Bajo,5.21,Bajo,95.063,Bajo
22/01/2021,3,Antillano,6.46,Bajo,5.06,Bajo,86.045,Bajo
22/01/2021,3,Antillano,7.8,Medio,5.71,Medio,133.027,Medio
22/01/2021,3,Antillano,6.9,Bajo,5.2,Bajo,97.536,Bajo
22/01/2021,3,Antillano,6.64,Bajo,5.28,Bajo,95.883,Bajo
22/01/2021,3,Antillano,8.2,Medio,5.9,Medio,149.583,Medio
22/01/2021,3,Antillano,8.62,Medio,6.08,Medio,167.446,Medio
22/01/2021,3,Antillano,6.2,Bajo,4.88,Bajo,76.899,Bajo
22/01/2021,3,Antillano,7.03,Bajo,5.4,Bajo,106.612,Bajo
22/01/2021,3,Antillano,7.51,Medio,5.5,Medio,119.052,Bajo
22/01/2021,3,Antillano,5.95,Bajo,4.72,Bajo,69.080,Bajo
22/01/2021,3,Antillano,6.12,Bajo,5.15,Bajo,83.620,Bajo
22/01/2021,3,Antillano,6.48,Bajo,5.17,Bajo,89.770,Bajo
22/01/2021,3,Antillano,5.9,Bajo,4.96,Bajo,74.927,Bajo
22/01/2021,3,Antillano,8,Medio,5.72,Medio,137.567,Medio
22/01/2021,3,Antillano,6.82,Bajo,5.28,Bajo,98.872,Bajo
22/01/2021,3,Antillano,5.8,Bajo,4.66,Bajo,65.567,Bajo
22/01/2021,3,Antillano,7.72,Medio,5.64,Medio,128.587,Medio
22/01/2021,3,Antillano,7.07,Bajo,5.56,Medio,113.085,Bajo
22/01/2021,3,Antillano,7.82,Medio,5.67,Medio,131.806,Medio
22/01/2021,3,Antillano,6.96,Bajo,5.5,Medio,108.921,Bajo
22/01/2021,3,Antillano,6.58,Bajo,4.8,Bajo,80.067,Bajo
22/01/2021,3,Antillano,6.18,Bajo,4.65,Bajo,70.278,Bajo
22/01/2021,3,Antillano,5.84,Bajo,4.76,Bajo,68.683,Bajo
22/01/2021,3,Antillano,6.3,Bajo,5.2,Bajo,87.895,Bajo
22/01/2021,3,Antillano,4.97,Bajo,4.32,Bajo,48.078,Bajo
22/01/2021,3,Antillano,6.2,Bajo,5.2,Bajo,86.352,Bajo
22/01/2021,3,Antillano,8.54,Medio,6.88,Medio,206.195,Medio
22/01/2021,3,Antillano,7.6,Medio,6.18,Medio,148.703,Medio
22/01/2021,3,Antillano,7.95,Medio,5.84,Medio,141.569,Medio
22/01/2021,3,Antillano,6.91,Bajo,5.75,Medio,117.166,Bajo
22/01/2021,3,Antillano,7.54,Medio,5.7,Medio,127.393,Medio
22/01/2021,3,Antillano,6.41,Bajo,5.52,Medio,100.051,Bajo
22/01/2021,3,Antillano,8.2,Medio,6,Medio,154.037,Medio
22/01/2021,3,Antillano,8.06,Medio,5.86,Medio,144.783,Medio
22/01/2021,3,Antillano,9.25,Medio,6.44,Medio,201.595,Medio
22/01/2021,3,Antillano,8.6,Medio,6.38,Medio,181.605,Medio
22/01/2021,3,Antillano,6.28,Bajo,4.9,Bajo,78.617,Bajo
22/01/2021,3,Antillano,6.95,Bajo,5.08,Bajo,94.411,Bajo
22/01/2021,3,Antillano,7.42,Bajo,5.85,Medio,130.996,Medio
22/01/2021,3,Antillano,7.1,Bajo,5.52,Medio,112.171,Bajo
22/01/2021,3,Antillano,6.43,Bajo,5.9,Medio,113.820,Bajo
22/01/2021,3,Antillano,5.48,Bajo,4.85,Bajo,66.337,Bajo
22/01/2021,3,Antillano,7.25,Bajo,5.4,Bajo,110.538,Bajo
22/01/2021,3,Antillano,8.1,Medio,6.02,Medio,152.692,Medio
22/01/2021,3,Antillano,7.67,Medio,5.5,Medio,122.112,Bajo
22/01/2021,3,Antillano,6.49,Bajo,4.97,Bajo,83.770,Bajo
22/01/2021,3,Antillano,7.88,Medio,5.7,Medio,134.255,Medio
22/01/2021,3,Antillano,6.18,Bajo,5.05,Bajo,81.535,Bajo
22/01/2021,3,Antillano,6.51,Bajo,5.15,Bajo,89.613,Bajo
22/01/2021,3,Antillano,7.15,Bajo,5.43,Bajo,109.817,Bajo
22/01/2021,3,Antillano,6.71,Bajo,5.15,Bajo,92.793,Bajo
22/01/2021,3,Antillano,6.6,Bajo,4.95,Bajo,84.827,Bajo
22/01/2021,3,Antillano,6.5,Bajo,4.85,Bajo,80.359,Bajo
22/01/2021,3,Antillano,8.05,Medio,5.75,Medio,139.875,Medio
22/01/2021,3,Antillano,6.5,Bajo,4.96,Bajo,83.620,Bajo
22/01/2021,3,Antillano,8.2,Medio,6,Medio,154.037,Medio
22/01/2021,3,Antillano,8.58,Medio,5.95,Medio,160.418,Medio
22/01/2021,3,Antillano,8.32,Medio,5.75,Medio,145.648,Medio
22/01/2021,3,Antillano,8.97,Medio,6.25,Medio,184.377,Medio
22/01/2021,3,Antillano,5.8,Bajo,4.82,Bajo,69.744,Bajo
22/01/2021,3,Antillano,5.68,Bajo,4.8,Bajo,67.634,Bajo
22/01/2021,3,Antillano,5.15,Bajo,4.6,Bajo,56.202,Bajo
22/01/2021,3,Antillano,6.18,Bajo,5.36,Bajo,91.035,Bajo
22/01/2021,3,Antillano,7.48,Medio,5.83,Medio,131.401,Medio
22/01/2021,3,Antillano,5.4,Bajo,4.75,Bajo,62.794,Bajo
22/01/2021,3,Antillano,7.07,Bajo,5.33,Bajo,104.859,Bajo
22/01/2021,3,Antillano,6.95,Bajo,5.7,Medio,116.043,Bajo
22/01/2021,3,Antillano,7.24,Bajo,5.6,Medio,117.730,Bajo
22/01/2021,3,Antillano,6.9,Bajo,5.27,Bajo,99.882,Bajo
22/01/2021,3,Antillano,8.02,Medio,6,Medio,150.024,Medio
22/01/2021,3,Antillano,6.7,Bajo,4.95,Bajo,86.352,Bajo
22/01/2021,3,Antillano,6,Bajo,4.94,Bajo,75.768,Bajo
22/01/2021,3,Antillano,8.31,Medio,6,Medio,156.523,Medio
22/01/2021,3,Antillano,7.05,Bajo,5.52,Medio,111.262,Bajo
22/01/2021,3,Antillano,5.6,Bajo,4.91,Bajo,69.478,Bajo
27/01/2021,4,Lula,7.62,Medio,5.36,Bajo,115.857,Bajo
27/01/2021,4,Lula,7.9,Medio,6.18,Medio,155.390,Medio
27/01/2021,4,Lula,7.83,Medio,5.73,Medio,134.461,Medio
27/01/2021,4,Lula,7.4,Bajo,5.73,Medio,125.813,Bajo
27/01/2021,4,Lula,8.14,Medio,5.94,Medio,150.024,Medio
27/01/2021,4,Lula,5.4,Bajo,5.04,Bajo,70.278,Bajo
27/01/2021,4,Lula,6.38,Bajo,5.3,Bajo,92.311,Bajo
27/01/2021,4,Lula,6.07,Bajo,5.3,Bajo,87.430,Bajo
27/01/2021,4,Lula,8.9,Medio,6.25,Medio,182.610,Medio
27/01/2021,4,Lula,7.4,Bajo,6.15,Medio,143.063,Medio
27/01/2021,4,Lula,7.62,Medio,6.04,Medio,143.063,Medio
27/01/2021,4,Lula,7.4,Bajo,5.9,Medio,132.619,Medio
27/01/2021,4,Lula,6.38,Bajo,5.4,Bajo,95.554,Bajo
27/01/2021,4,Lula,7.2,Bajo,5.74,Medio,122.305,Bajo
27/01/2021,4,Lula,7.9,Medio,6.42,Medio,166.498,Medio
27/01/2021,4,Lula,6.9,Bajo,5.63,Medio,112.536,Bajo
27/01/2021,4,Lula,7.32,Bajo,6.15,Medio,141.357,Medio
27/01/2021,4,Lula,7.32,Bajo,5.9,Medio,130.996,Medio
27/01/2021,4,Lula,7.5,Medio,6.04,Medio,140.509,Medio
27/01/2021,4,Lula,6.4,Bajo,5.5,Medio,99.208,Bajo
27/01/2021,4,Lula,8.25,Medio,6.26,Medio,167.209,Medio
27/01/2021,4,Lula,9.5,Alto,5.9,Medio,180.105,Medio
27/01/2021,4,Lula,8.77,Medio,6.02,Medio,168.160,Medio
27/01/2021,4,Lula,9.52,Alto,6.3,Medio,201.326,Medio
27/01/2021,4,Lula,9.18,Medio,6.43,Medio,199.187,Medio
27/01/2021,4,Lula,8.36,Medio,6.3,Medio,171.759,Medio
27/01/2021,4,Lula,8.67,Medio,6.43,Medio,185.900,Medio
27/01/2021,4,Lula,9.5,Alto,6.3,Medio,200.790,Medio
27/01/2021,4,Lula,9.8,Alto,6.8,Medio,237.650,Alto
27/01/2021,4,Lula,8.04,Medio,6.23,Medio,160.880,Medio
27/01/2021,4,Lula,8.66,Medio,6.26,Medio,177.130,Medio
27/01/2021,4,Lula,5.79,Bajo,5.11,Bajo,77.612,Bajo
27/01/2021,4,Lula,6.95,Bajo,5.63,Medio,113.452,Bajo
27/01/2021,4,Lula,6.79,Bajo,5.3,Bajo,99.040,Bajo
27/01/2021,4,Lula,6.69,Bajo,5.05,Bajo,89.299,Bajo
27/01/2021,4,Lula,7.34,Bajo,5.63,Medio,120.767,Bajo
27/01/2021,4,Lula,8.45,Medio,6.27,Medio,172.485,Medio
27/01/2021,4,Lula,8.2,Medio,5.8,Medio,145.215,Medio
27/01/2021,4,Lula,8.24,Medio,6.05,Medio,157.206,Medio
27/01/2021,4,Lula,8.55,Medio,6.26,Medio,174.431,Medio
27/01/2021,4,Lula,5.95,Bajo,4.8,Bajo,71.219,Bajo
27/01/2021,4,Lula,5.86,Bajo,4.91,Bajo,72.989,Bajo
27/01/2021,4,Lula,5.7,Bajo,4.79,Bajo,67.634,Bajo
27/01/2021,4,Lula,7.53,Medio,5.85,Medio,133.231,Medio
27/01/2021,4,Lula,5.68,Bajo,4.8,Bajo,67.634,Bajo
27/01/2021,4,Lula,6.37,Bajo,5.11,Bajo,86.199,Bajo
27/01/2021,4,Lula,7.83,Medio,6.05,Medio,148.044,Medio
27/01/2021,4,Lula,7.05,Bajo,5.3,Bajo,103.470,Bajo
27/01/2021,4,Lula,7.22,Bajo,5.33,Bajo,107.496,Bajo
27/01/2021,4,Lula,7.13,Bajo,5.9,Medio,127.195,Medio
27/01/2021,4,Lula,7.14,Bajo,5.94,Medio,128.986,Medio
27/01/2021,4,Lula,5.12,Bajo,4.69,Bajo,57.952,Bajo
27/01/2021,4,Lula,7.72,Medio,6.45,Medio,163.673,Medio
27/01/2021,4,Lula,6.79,Bajo,5.33,Bajo,100.051,Bajo
27/01/2021,4,Lula,5.74,Bajo,5.25,Bajo,80.946,Bajo
27/01/2021,4,Lula,6.48,Bajo,5.3,Bajo,93.924,Bajo
27/01/2021,4,Lula,5.7,Bajo,5.08,Bajo,75.487,Bajo
27/01/2021,4,Lula,5.43,Bajo,4.48,Bajo,56.665,Bajo
27/01/2021,4,Lula,6.6,Bajo,5.95,Medio,118.863,Bajo
27/01/2021,4,Lula,7.5,Medio,6,Medio,138.823,Medio
27/01/2021,4,Lula,8,Medio,6.35,Medio,135.491,Medio
27/01/2021,4,Lula,9.5,Alto,6.45,Medio,179.110,Medio
27/01/2021,4,Lula,6.67,Bajo,5.5,Medio,156.069,Medio
27/01/2021,4,Lula,6.98,Bajo,5.5,Medio,146.516,Medio
27/01/2021,4,Lula,6,Bajo,5.24,Bajo,173.213,Medio
27/01/2021,4,Lula,8.74,Medio,6.14,Medio,84.524,Bajo
27/01/2021,4,Lula,8,Medio,5.93,Medio,109.279,Bajo
27/01/2021,4,Lula,8.43,Medio,5.93,Medio,103.816,Bajo
27/01/2021,4,Lula,8.5,Medio,6.38,Medio,208.934,Medio
27/01/2021,4,Lula,8.22,Medio,5.56,Medio,165.553,Medio
27/01/2021,4,Lula,7,Bajo,5.7,Medio,165.553,Medio
27/01/2021,4,Lula,8.1,Medio,6.24,Medio,154.037,Medio
27/01/2021,4,Lula,7.92,Medio,6.1,Medio,112.902,Bajo
27/01/2021,4,Lula,7.92,Medio,6.35,Medio,142.635,Medio
27/01/2021,4,Lula,7.5,Medio,5.83,Medio,191.298,Medio
27/01/2021,4,Lula,8.5,Medio,6.62,Medio,131.806,Medio
27/01/2021,4,Lula,7.8,Medio,5.94,Medio,163.673,Medio
27/01/2021,4,Lula,6.98,Bajo,5.6,Medio,152.245,Medio
27/01/2021,4,Lula,8,Medio,6.1,Medio,162.739,Medio
27/01/2021,4,Lula,8.22,Medio,6.24,Medio,116.978,Bajo
27/01/2021,4,Lula,10.4,Alto,7,Alto,192.077,Medio
27/01/2021,4,Lula,10.1,Alto,6.5,Medio,206.195,Medio
27/01/2021,4,Lula,9.27,Medio,6.63,Medio,193.120,Medio
27/01/2021,4,Lula,8.96,Medio,6.5,Medio,173.456,Medio
27/01/2021,4,Lula,9.78,Alto,6.63,Medio,229.363,Alto
27/01/2021,4,Lula,10.12,Alto,6.5,Medio,227.030,Medio
27/01/2021,4,Lula,8.73,Medio,6.15,Medio,197.063,Medio
27/01/2021,4,Lula,9.37,Alto,6.22,Medio,212.530,Medio
27/01/2021,4,Lula,10.1,Alto,6.1,Medio,228.778,Alto
27/01/2021,4,Lula,8.85,Medio,6.46,Medio,268.861,Alto
27/01/2021,4,Lula,8.64,Medio,6.25,Medio,185.138,Medio
27/01/2021,4,Lula,8.6,Medio,6,Medio,202.941,Medio
27/01/2021,4,Lula,8.85,Medio,6.47,Medio,92.793,Bajo
27/01/2021,4,Lula,7.74,Medio,5.83,Medio,132.823,Medio
27/01/2021,4,Lula,7.29,Bajo,5.25,Bajo,116.791,Bajo
27/01/2021,4,Lula,7.39,Bajo,5.5,Medio,105.909,Bajo
27/01/2021,4,Lula,7.55,Medio,5.83,Medio,136.734,Medio
27/01/2021,4,Lula,6.39,Bajo,5.31,Bajo,192.598,Medio
27/01/2021,4,Lula,9.26,Medio,6.46,Medio,163.205,Medio
27/01/2021,4,Lula,8.64,Medio,6.43,Medio,176.145,Medio
27/01/2021,4,Lula,7.72,Medio,5.53,Medio,194.691,Medio
27/01/2021,4,Lula,7.55,Medio,5.5,Medio,82.573,Bajo
27/01/2021,4,Lula,8.33,Medio,6.25,Medio,84.524,Bajo
27/01/2021,4,Lula,6.87,Bajo,5.31,Bajo,78.617,Bajo
27/01/2021,4,Lula,6.08,Bajo,5,Bajo,150.245,Medio
27/01/2021,4,Lula,7.93,Medio,6.05,Medio,78.617,Bajo
27/01/2021,4,Lula,6.1,Bajo,4.99,Bajo,100.728,Bajo
27/01/2021,4,Lula,6.26,Bajo,5.11,Bajo,168.637,Medio
27/01/2021,4,Lula,6.35,Bajo,5,Bajo,119.813,Bajo
27/01/2021,4,Lula,8.95,Medio,6.46,Medio,124.246,Bajo
27/01/2021,4,Lula,7,Bajo,6.15,Medio,145.865,Medio
27/01/2021,4,Lula,5.83,Bajo,4.68,Bajo,147.826,Medio
27/01/2021,4,Lula,6.1,Bajo,5.28,Bajo,69.212,Bajo
27/01/2021,4,Lula,6.98,Bajo,5.5,Medio,185.646,Medio
27/01/2021,4,Lula,6.24,Bajo,5.45,Bajo,116.043,Bajo
27/01/2021,4,Lula,7.29,Bajo,5.53,Medio,94.900,Bajo
27/01/2021,4,Lula,8.22,Medio,6.65,Medio,109.279,Bajo
27/01/2021,4,Lula,5.62,Bajo,4.89,Bajo,87.275,Bajo
27/01/2021,4,Lula,7.64,Medio,6.14,Medio,66.466,Bajo
27/01/2021,4,Lula,7.63,Medio,6.1,Medio,134.666,Medio
29/01/2021,4,Zutano,9.14,Medio,6.48,Medio,200.790,Medio
29/01/2021,4,Zutano,7.3,Bajo,5.5,Medio,115.113,Bajo
29/01/2021,4,Zutano,7.25,Bajo,5.38,Bajo,109.817,Bajo
29/01/2021,4,Zutano,7.26,Bajo,5.86,Medio,128.188,Medio
29/01/2021,4,Zutano,6.08,Bajo,5.1,Bajo,81.535,Bajo
29/01/2021,4,Zutano,8.2,Medio,5.81,Medio,145.648,Medio
29/01/2021,4,Zutano,6.28,Bajo,5.2,Bajo,87.585,Bajo
29/01/2021,4,Zutano,7.39,Bajo,5.59,Medio,120.194,Bajo
29/01/2021,4,Zutano,6.62,Bajo,5.57,Medio,105.383,Bajo
